HS2,HS2 ID,HS4,HS4 ID,HS6,HS6 ID,Section,Section ID,Trade Value,Year
"Fish, crustaceans, & molluscs",103,Non-fillet Frozen Fish,10303,"Fish: frozen, sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), excluding fillets, livers, roes, and other fish meat of heading 0304",1030353,Animal Products,1,80089411,2018
"Fish, crustaceans, & molluscs",103,Non-fillet Frozen Fish,10303,"Fish: frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, livers, roes, and other fish meat of heading 0304",1030354,Animal Products,1,7834481,2018
"Fish, crustaceans, & molluscs",103,Non-fillet Frozen Fish,10303,"Fish: frozen, jack and horse mackerel (Trachurus spp.), excluding fillets, livers, roes, and other fish meat of heading 0304",1030355,Animal Products,1,5167837,2018
"Fish, crustaceans, & molluscs",103,Non-fillet Frozen Fish,10303,"Fish: frozen, cobia (Rachycentron canadum), excluding fillets, livers, roes, and other fish meat of heading 0304",1030356,Animal Products,1,1247265,2018
"Fish, crustaceans, & molluscs",103,Non-fillet Frozen Fish,10303,"Fish: frozen, swordfish (Xiphias gladius), excluding fillets, livers, roes, and other fish meat of heading 0304",1030357,Animal Products,1,9105577,2018
"Fish, crustaceans, & molluscs",103,Non-fillet Frozen Fish,10303,"Fish; frozen, n.e.c. in item no. 0303.5, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",1030359,Animal Products,1,7462716,2018
"Fish, crustaceans, & molluscs",103,Non-fillet Frozen Fish,10303,"Fish: frozen, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), excluding fillets, livers, roes, and other fish meat of heading 0304",1030363,Animal Products,1,50180564,2018
"Fish, crustaceans, & molluscs",103,Non-fillet Frozen Fish,10303,"Fish: frozen, haddock (Melanogrammus aeglefinus), excluding fillets, livers, roes, and other fish meat of heading 0304",1030364,Animal Products,1,845002,2018
"Fish, crustaceans, & molluscs",103,Non-fillet Frozen Fish,10303,"Fish: frozen, coalfish (Pollachius virens), excluding fillets, livers, roes, and other fish meat of heading 0304",1030365,Animal Products,1,52298,2018
"Fish, crustaceans, & molluscs",103,Non-fillet Frozen Fish,10303,"Fish: frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, livers, roes, and other fish meat of heading 0304",1030366,Animal Products,1,27716409,2018
"Fish, crustaceans, & molluscs",103,Non-fillet Frozen Fish,10303,"Fish: frozen, Alaska pollack (Theraga chalcogramma), excluding fillets, livers, roes, and other fish meat of heading 0304",1030367,Animal Products,1,2651236,2018
"Fish, crustaceans, & molluscs",103,Non-fillet Frozen Fish,10303,"Fish: frozen, blue whitings (Micromesistius poutassou, Micromesistius australis), excluding fillets, livers, roes, and other fish meat of heading 0304",1030368,Animal Products,1,995924,2018
"Fish, crustaceans, & molluscs",103,Non-fillet Frozen Fish,10303,"Fish: frozen, of Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae, Muraenolepididae, other than cod, haddock, coalfish, hake, Alaska pollack, blue whitings, excluding fillets, livers, roes, other fish meat of 0304",1030369,Animal Products,1,659603,2018
"Fish, crustaceans, & molluscs",103,Non-fillet Frozen Fish,10303,"Fish: frozen, dogfish and other sharks, excluding fillets, livers, roes, and other fish meat of heading 0304",1030381,Animal Products,1,1883360,2018
"Fish, crustaceans, & molluscs",103,Non-fillet Frozen Fish,10303,"Fish: frozen, rays and skates (Rajidae), excluding fillets, livers, roes, and other fish meat of heading 0304",1030382,Animal Products,1,1123972,2018
"Fish, crustaceans, & molluscs",103,Non-fillet Frozen Fish,10303,"Fish: frozen, toothfish (Dissostichus spp.), excluding fillets, livers, roes, and other fish meat of heading 0304",1030383,Animal Products,1,89858,2018
"Fish, crustaceans, & molluscs",103,Non-fillet Frozen Fish,10303,"Fish: frozen, seabass (Dicentrarchus spp.), excluding fillets, livers, roes, and other fish meat of heading 0304",1030384,Animal Products,1,5155608,2018
"Fish, crustaceans, & molluscs",103,Non-fillet Frozen Fish,10303,"Fish: frozen, n.e.c. in heading 0303, excluding fillets, livers, roes, and other fish meat of heading 0304",1030389,Animal Products,1,224756957,2018
"Fish, crustaceans, & molluscs",103,Non-fillet Frozen Fish,10303,"Fish; frozen, livers, roes and milt",1030391,Animal Products,1,227667149,2018
"Fish, crustaceans, & molluscs",103,Non-fillet Frozen Fish,10303,"Fish; frozen, shark fins",1030392,Animal Products,1,465436,2018
"Fish, crustaceans, & molluscs",103,Non-fillet Frozen Fish,10303,"Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",1030399,Animal Products,1,5304184,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: fresh or chilled, tilapias (Oreochromis spp.)",1030431,Animal Products,1,1761145,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: fresh or chilled, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",1030432,Animal Products,1,7390280,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: fresh or chilled, Nile perch (Lates niloticus)",1030433,Animal Products,1,26849259,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: fresh or chilled, carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus), eels (Anguilla spp.), and snakeheads (Channa spp.)",1030439,Animal Products,1,6929663,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",1030441,Animal Products,1,88276584,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: fresh or chilled, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",1030442,Animal Products,1,1659483,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: fresh or chilled, flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",1030443,Animal Products,1,33494643,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: fresh or chilled, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae, and Muraenolepididae",1030444,Animal Products,1,42492310,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: fresh or chilled, swordfish (Xiphias gladius)",1030445,Animal Products,1,1078269,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: fresh or chilled, toothfish (Dissostichus spp.)",1030446,Animal Products,1,10678,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets; fresh or chilled, dogfish and other sharks",1030447,Animal Products,1,161279,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets; fresh or chilled, rays and skates (Rajidae)",1030448,Animal Products,1,35499,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: fresh or chilled, other than fish of heading 0304.4",1030449,Animal Products,1,16202234,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish meat, excluding fillets, whether or not minced: fresh or chilled, tilapias, catfish, carp, eels, Nile perch, and snakeheads",1030451,Animal Products,1,153511,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish meat, excluding fillets, whether or not minced: fresh or chilled, salmonidae",1030452,Animal Products,1,1682146,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish meat, excluding fillets, whether or not minced: fresh or chilled, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae, and Muraenolepididae",1030453,Animal Products,1,510949,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish meat, excluding fillets, whether or not minced: fresh or chilled, swordfish (Xiphias gladius)",1030454,Animal Products,1,427098,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish meat, excluding fillets, whether or not minced: fresh or chilled, toothfish (Dissostichus spp.)",1030455,Animal Products,1,741,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish meat; excluding fillets, whether or not minced; fresh or chilled, dogfish and other sharks",1030456,Animal Products,1,286781,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish meat; excluding fillets, whether or not minced; fresh or chilled, rays and skates (Rajidae)",1030457,Animal Products,1,31187,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish meat: excluding fillets, whether or not minced: fresh or chilled, of fish n.e.c. in item no. 0304.5",1030459,Animal Products,1,3569684,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: frozen, tilapias (Oreochromis spp.)",1030461,Animal Products,1,2768788,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: frozen, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",1030462,Animal Products,1,7315919,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: frozen, Nile Perch (Lates niloticus)",1030463,Animal Products,1,5018312,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: frozen, carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus), eels (Anguilla spp.), and snakeheads (Channa spp.)",1030469,Animal Products,1,488584,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: frozen, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",1030471,Animal Products,1,59034369,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: frozen, haddock (Melanogrammus aeglefinus)",1030472,Animal Products,1,897920,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: frozen, coalfish (Pollachius virens)",1030473,Animal Products,1,3549644,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: frozen, hake (Merluccius spp., Urophycis spp.)",1030474,Animal Products,1,54621944,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: frozen, Alaska pollack (Theraga chalcogramma)",1030475,Animal Products,1,228014739,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae other than cod, haddock, coalfish, hake, and Alaska pollack",1030479,Animal Products,1,8588457,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",1030481,Animal Products,1,43605531,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: frozen, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",1030482,Animal Products,1,1809003,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: frozen, flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",1030483,Animal Products,1,109538461,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: frozen, swordfish (Xiphias gladius)",1030484,Animal Products,1,151342,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: frozen, toothfish (Dissostichus spp.)",1030485,Animal Products,1,33588,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: frozen, herrings (Clupea harengus, Clupea pallasii)",1030486,Animal Products,1,1753544,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: frozen, tunas (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis)",1030487,Animal Products,1,123671822,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets; frozen, dogfish, other sharks, rays and skates (Rajidae)",1030488,Animal Products,1,500658,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish fillets: frozen, of fish n.e.c. in heading 0304.8",1030489,Animal Products,1,118221016,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish meat, excluding fillets, whether or not minced: frozen, swordfish (Xiphias gladius)",1030491,Animal Products,1,3557,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish meat, excluding fillets, whether or not minced: frozen, toothfish (Dissostichus spp.)",1030492,Animal Products,1,41851,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish meat, excluding fillets, whether or not minced: frozen, tilapias, catfish, carp, eels, Nile perch, and snakeheads",1030493,Animal Products,1,682399,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish meat, excluding fillets, whether or not minced: frozen, Alaska Pollack (Theraga chalcogramma)",1030494,Animal Products,1,8666171,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish meat, excluding fillets, whether or not minced: frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theraga chalcogramma)",1030495,Animal Products,1,19357753,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish meat, excluding fillets, whether or not minced; frozen, dogfish and other sharks",1030496,Animal Products,1,154010,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish meat, excluding fillets, whether or not minced; frozen, rays and skates (Rajidae)",1030497,Animal Products,1,146064,2018
"Fish, crustaceans, & molluscs",103,Fish Fillets,10304,"Fish meat, excluding fillets, whether or not minced: frozen, n.e.c. in item no. 0304.9",1030499,Animal Products,1,81665829,2018
"Fish, crustaceans, & molluscs",103,"Fish: dried, salted, smoked or in brine",10305,"Fish Flour, Meals, Pellets (For Humans)",1030510,Animal Products,1,354709,2018
"Fish, crustaceans, & molluscs",103,"Fish: dried, salted, smoked or in brine",10305,"Preserved Fish Livers and Roes (Dried, Smoked, Salted, Brined)",1030520,Animal Products,1,21390087,2018
"Fish, crustaceans, & molluscs",103,"Fish: dried, salted, smoked or in brine",10305,"Fish fillets: dried, salted or in brine, but not smoked, tilapias, catfish, carp, eels, Nile perch, and snakeheads",1030531,Animal Products,1,119539,2018
"Fish, crustaceans, & molluscs",103,"Fish: dried, salted, smoked or in brine",10305,"Fish fillets: dried, salted or in brine, but not smoked, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",1030532,Animal Products,1,22656742,2018
"Fish, crustaceans, & molluscs",103,"Fish: dried, salted, smoked or in brine",10305,"Fish fillets: dried, salted or in brine, but not smoked, n.e.c. in item no. 0305.3",1030539,Animal Products,1,9125189,2018
"Fish, crustaceans, & molluscs",103,"Fish: dried, salted, smoked or in brine",10305,Smoked Salmon (Including Fillets),1030541,Animal Products,1,29940616,2018
"Fish, crustaceans, & molluscs",103,"Fish: dried, salted, smoked or in brine",10305,Smoked Herrings (Including Fillets),1030542,Animal Products,1,1420085,2018
"Fish, crustaceans, & molluscs",103,"Fish: dried, salted, smoked or in brine",10305,"Fish: smoked, whether or not cooked before or during smoking, trout (Salmo trutta, Oncorhynchus mykiss/clarki/aguabonita/gilae/apache/chrysogaster), includes fillets, but excludes edible fish offal",1030543,Animal Products,1,964486,2018
"Fish, crustaceans, & molluscs",103,"Fish: dried, salted, smoked or in brine",10305,"Fish: smoked, whether or not cooked before or during smoking, tilapias, catfish, carp, eels, Nile perch, and snakeheads, includes fillets, but excludes edible fish offal",1030544,Animal Products,1,2208614,2018
"Fish, crustaceans, & molluscs",103,"Fish: dried, salted, smoked or in brine",10305,Smoked Fish/Fillets (Excluding Herrings/Salmon),1030549,Animal Products,1,3200812,2018
